ShipDate,OrderNumber,ItemCode,ItemDescription,OrderLocation,SKUCode,Department,UnitsSold,TotalNetRevenue,TotalCOGS,GrossMarginDollars,GrossMarginPercent,CurrentAverageCost,CurrentRetailPriceEach,Current_GM_Each,Class,Category,Sub_Class,Quarter
1/3/2007  12:00:00 AM,WEB0789833,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0789878,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0790363,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0790503,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0790546,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0790560,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,2.00,196.00,245.50,-49.50,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0790619,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0790699,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0791115,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0791984,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,WEB0792493,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,3.00,294.00,368.24,-74.25,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,G0792582,8259 WHITE,Lady Shade Pendant - Small,210 - San Francisco Studio,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,G0790453,8259 WHITE,Lady Shade Pendant - Small,227 - Brooklyn Heights Studio,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,G0790249,8259 WHITE,Lady Shade Pendant - Small,239 - Denver Studio,222921,LIGHTING,3.00,287.28,368.25,-80.97,-28.19,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,G0792364,8259 WHITE,Lady Shade Pendant - Small,286 - St. Louis Studio,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/4/2007  12:00:00 AM,WEB0790294,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/4/2007  12:00:00 AM,WEB0792763,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/5/2007  12:00:00 AM,WEB0793503,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,2.00,196.00,245.50,-49.50,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/5/2007  12:00:00 AM,WEB0793808,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/5/2007  12:00:00 AM,G0773386,8259 WHITE,Lady Shade Pendant - Small,233 - Boulder Studio,222921,LIGHTING,1.00,94.95,122.75,-27.80,-29.28,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/6/2007  12:00:00 AM,G0794687,8259 WHITE,Lady Shade Pendant - Small,261 - Cleveland Studio,222921,LIGHTING,1.00,83.00,122.75,-39.75,-47.89,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/8/2007  12:00:00 AM,WEB0794074,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/8/2007  12:00:00 AM,WEB0794075,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,2.00,196.00,245.50,-49.50,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/8/2007  12:00:00 AM,G0794613,8259 WHITE,Lady Shade Pendant - Small,238 - San Diego Studio,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/8/2007  12:00:00 AM,G0794998,8259 WHITE,Lady Shade Pendant - Small,285 - FlatIron Studio,222921,LIGHTING,3.00,294.00,368.25,-74.25,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/9/2007  12:00:00 AM,WEB0794292,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,2.00,196.00,245.50,-49.50,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/9/2007  12:00:00 AM,WEB0795906,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/9/2007  12:00:00 AM,WEB0795908,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/9/2007  12:00:00 AM,WEB0795921,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/9/2007  12:00:00 AM,G0796079,8259 WHITE,Lady Shade Pendant - Small,252 - Scottsdale Studio,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/10/2007  12:00:00 AM,WEB0796645,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/10/2007  12:00:00 AM,G0796727,8259 WHITE,Lady Shade Pendant - Small,223 - Chelsea Studio,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/10/2007  12:00:00 AM,G0796566,8259 WHITE,Lady Shade Pendant - Small,229 - Columbus Ave Studio,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/11/2007  12:00:00 AM,G0797425,8259 WHITE,Lady Shade Pendant - Small,200 - DWR Call Center,222921,LIGHTING,15.00,"1,470.00","1,841.25",-371.25,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/11/2007  12:00:00 AM,G0793858,8259 WHITE,Lady Shade Pendant - Small,252 - Scottsdale Studio,222921,LIGHTING,3.00,294.00,368.25,-74.25,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/15/2007  12:00:00 AM,WEB0798762,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,3.00,294.00,368.25,-74.25,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/15/2007  12:00:00 AM,WEB0799290,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,2.00,196.00,245.50,-49.50,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/15/2007  12:00:00 AM,WEB0799359,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/15/2007  12:00:00 AM,WEB0800125,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.74,-24.75,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/17/2007  12:00:00 AM,WEB0801564,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,2.00,196.00,245.50,-49.50,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/17/2007  12:00:00 AM,WEB0801640,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/17/2007  12:00:00 AM,WEB0802195,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,3.00,294.00,368.25,-74.25,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/18/2007  12:00:00 AM,WEB0802576,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/18/2007  12:00:00 AM,G0801284,8259 WHITE,Lady Shade Pendant - Small,239 - Denver Studio,222921,LIGHTING,3.00,294.00,368.25,-74.25,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/18/2007  12:00:00 AM,G0802387,8259 WHITE,Lady Shade Pendant - Small,271 - Potrero Studio,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/19/2007  12:00:00 AM,G0802812,8259 WHITE,Lady Shade Pendant - Small,241 - Tree Studio,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.25,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/22/2007  12:00:00 AM,WEB0803335,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/22/2007  12:00:00 AM,WEB0803338,8259 WHITE,Lady Shade Pendant - Small,205 - zz_Website - dwr.com,222921,LIGHTING,1.00,98.00,122.75,-24.75,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
2/6/2007  12:00:00 AM,G0813642,8259 WHITE,Lady Shade Pendant - Small,266 - Greenwich Studio,222921,LIGHTING,1.00,66.72,122.74,-56.03,-83.98,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
2/28/2007  12:00:00 AM,G0824391,8259 WHITE,Lady Shade Pendant - Small,200 - DWR Call Center,222921,LIGHTING,6.00,588.00,736.50,-148.50,-25.26,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
3/8/2007  12:00:00 AM,G0826000,8259 WHITE,Lady Shade Pendant - Small,200 - DWR Call Center,222921,LIGHTING,2.00,17.96,25.00,-7.04,-39.17,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
3/8/2007  12:00:00 AM,G0826000,8259 WHITE,Lady Shade Pendant - Small,200 - DWR Call Center,222921,LIGHTING,2.00,158.44,220.50,-62.06,-39.17,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
3/26/2007  12:00:00 AM,G0838244,8259 WHITE,Lady Shade Pendant - Small,248 - Atlanta Studio,222921,LIGHTING,1.00,28.00,122.75,-94.75,-338.39,122.75,98.00,125.26,PENDANTS,MISC,MISC,Q1 07
1/2/2007  12:00:00 AM,G0791676,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",244 - Seattle Studio,222594,LIGHTING,1.00,"2,490.00","1,093.74","1,396.26",56.07,816.36,"2,600.00",53.70,PENDANTS,MISC,MISC,Q1 07
1/3/2007  12:00:00 AM,G0791564,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",266 - Greenwich Studio,222594,LIGHTING,1.00,"2,490.00","1,093.74","1,396.26",56.07,816.36,"2,600.00",53.70,PENDANTS,MISC,MISC,Q1 07
1/4/2007  12:00:00 AM,G0747246,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",234 - North Avenue Studio,222594,LIGHTING,1.00,"2,315.70","1,093.74","1,221.96",52.77,816.36,"2,600.00",47.00,PENDANTS,MISC,MISC,Q1 07
1/5/2007  12:00:00 AM,G0761215,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",216 - Portland Studio,222594,LIGHTING,3.00,"7,470.00","3,281.22","4,188.78",56.07,816.36,"2,600.00",161.11,PENDANTS,MISC,MISC,Q1 07
1/5/2007  12:00:00 AM,G0792973,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",276 - Southlake Studio,222594,LIGHTING,1.00,"2,490.00","1,093.74","1,396.26",56.07,816.36,"2,600.00",53.70,PENDANTS,MISC,MISC,Q1 07
1/9/2007  12:00:00 AM,G0794331,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",221 - Soho Studio,222594,LIGHTING,2.00,"4,731.00","2,187.48","2,543.52",53.76,816.36,"2,600.00",97.83,PENDANTS,MISC,MISC,Q1 07
1/9/2007  12:00:00 AM,G0783645,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",285 - FlatIron Studio,222594,LIGHTING,1.00,"2,490.00","1,093.74","1,396.26",56.07,816.36,"2,600.00",53.70,PENDANTS,MISC,MISC,Q1 07
1/11/2007  12:00:00 AM,G0797610,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",225 - East 62nd Studio,222594,LIGHTING,1.00,"2,315.70","1,093.74","1,221.96",52.77,816.36,"2,600.00",47.00,PENDANTS,MISC,MISC,Q1 07
1/11/2007  12:00:00 AM,G0798050,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",232 - Boston Studio,222594,LIGHTING,1.00,"2,490.00","1,093.74","1,396.26",56.07,816.36,"2,600.00",53.70,PENDANTS,MISC,MISC,Q1 07
1/16/2007  12:00:00 AM,G0799642,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",225 - East 62nd Studio,222594,LIGHTING,1.00,"2,440.80","1,093.74","1,347.06",55.19,816.36,"2,600.00",51.81,PENDANTS,MISC,MISC,Q1 07
1/17/2007  12:00:00 AM,G0800987,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",223 - Chelsea Studio,222594,LIGHTING,1.00,"2,490.00","1,093.74","1,396.26",56.07,816.36,"2,600.00",53.70,PENDANTS,MISC,MISC,Q1 07
1/17/2007  12:00:00 AM,G0801163,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",238 - San Diego Studio,222594,LIGHTING,1.00,"2,315.70","1,093.74","1,221.96",52.77,816.36,"2,600.00",47.00,PENDANTS,MISC,MISC,Q1 07
1/22/2007  12:00:00 AM,G0795654,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",232 - Boston Studio,222594,LIGHTING,1.00,"2,116.50","1,104.45","1,012.05",47.82,816.36,"2,600.00",38.93,PENDANTS,MISC,MISC,Q1 07
1/23/2007  12:00:00 AM,G0804646,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",200 - DWR Call Center,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
1/23/2007  12:00:00 AM,G0805153,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",234 - North Avenue Studio,222594,LIGHTING,1.00,"2,315.70","1,104.45","1,211.25",52.31,816.36,"2,600.00",46.59,PENDANTS,MISC,MISC,Q1 07
1/26/2007  12:00:00 AM,G0806809,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",232 - Boston Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
1/29/2007  12:00:00 AM,G0808243,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",272 - East Hampton Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
1/31/2007  12:00:00 AM,G0809934,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",200 - DWR Call Center,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/1/2007  12:00:00 AM,G0809471,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",225 - East 62nd Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0811420,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",205 - zz_Website - dwr.com,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0811528,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",205 - zz_Website - dwr.com,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/5/2007  12:00:00 AM,WEB0811802,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",205 - zz_Website - dwr.com,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/7/2007  12:00:00 AM,G0813573,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",200 - DWR Call Center,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/8/2007  12:00:00 AM,G0813788,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",232 - Boston Studio,222594,LIGHTING,1.00,"2,116.50","1,104.45","1,012.05",47.82,816.36,"2,600.00",38.93,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0815392,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",225 - East 62nd Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/12/2007  12:00:00 AM,G0815459,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",235 - Georgetown Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/13/2007  12:00:00 AM,G0816289,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",223 - Chelsea Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/13/2007  12:00:00 AM,G0816190,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",276 - Southlake Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/15/2007  12:00:00 AM,WEB0817529,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",205 - zz_Website - dwr.com,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/15/2007  12:00:00 AM,G0817843,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",225 - East 62nd Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/20/2007  12:00:00 AM,G0819286,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",229 - Columbus Ave Studio,222594,LIGHTING,1.00,"2,116.50","1,104.45","1,012.05",47.82,816.36,"2,600.00",38.93,PENDANTS,MISC,MISC,Q1 07
2/21/2007  12:00:00 AM,G0820533,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",237 - San Jose Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/22/2007  12:00:00 AM,G0817752,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",232 - Boston Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/22/2007  12:00:00 AM,G0821227,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",237 - San Jose Studio,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/27/2007  12:00:00 AM,WEB0822131,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",205 - zz_Website - dwr.com,222594,LIGHTING,1.00,"2,490.00","1,104.45","1,385.55",55.64,816.36,"2,600.00",53.29,PENDANTS,MISC,MISC,Q1 07
2/27/2007  12:00:00 AM,G0823602,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",232 - Boston Studio,222594,LIGHTING,1.00,"2,315.70","1,104.45","1,211.25",52.31,816.36,"2,600.00",46.59,PENDANTS,MISC,MISC,Q1 07
2/28/2007  12:00:00 AM,G0823451,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",225 - East 62nd Studio,222594,LIGHTING,1.00,"2,315.70","1,104.45","1,211.25",52.31,816.36,"2,600.00",46.59,PENDANTS,MISC,MISC,Q1 07
3/1/2007  12:00:00 AM,G0817907,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",222 - South Beach Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/2/2007  12:00:00 AM,G0825188,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",200 - DWR Call Center,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/2/2007  12:00:00 AM,WEB0825401,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",205 - zz_Website - dwr.com,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/2/2007  12:00:00 AM,WEB0825667,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",205 - zz_Website - dwr.com,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/2/2007  12:00:00 AM,G0825038,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",285 - FlatIron Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827556,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",256 - Tribeca Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/4/2007  12:00:00 AM,G0827509,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",271 - Potrero Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0826433,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",200 - DWR Call Center,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0828305,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",232 - Boston Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0827342,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",236 - Bethesda Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0827985,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",237 - San Jose Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0824588,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",249 - Birmingham Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0765370,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",267 - Tigard Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/5/2007  12:00:00 AM,G0825614,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",276 - Southlake Studio,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/7/2007  12:00:00 AM,WEB0829646,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",205 - zz_Website - dwr.com,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
3/11/2007  12:00:00 AM,WEB0832039,8261 GLASS,"Cellula Chandelier - 47 in.OLD, Glass",205 - zz_Website - dwr.com,222594,LIGHTING,1.00,"2,241.00","1,104.45","1,136.55",50.72,816.36,"2,600.00",43.71,PENDANTS,MISC,MISC,Q1 07
